Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,RE RESIDENCES RERESIDENCES 3,101 Queen St,,Ottawa,ON,K1P 5C7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.42203,-75.69768,2024-01-19,232612,2024-01-19 01:58:57 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RE RESIDENCES RERESIDENCES 4,101 Queen St,,Ottawa,ON,K1P 5C7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.42211,-75.69755,2024-01-19,232613,2024-01-19 01:58:57 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING YMCA,50 Monogram Pl,,Quinte West,ON,K8V 5P8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.13072,-77.577006,2024-01-19,232619,2024-01-19 01:58:58 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING TRENTON ARENA,8 Couch crescent,,Quinte West,ON,K8V 1G8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.101348,-77.568564,2024-01-19,232620,2024-01-19 01:58:58 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING BATAWA COMM CTR,81 Plant St,,Quinte West,ON,K0K 1E0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.17099,-77.594165,2024-01-19,232621,2024-01-19 01:58:58 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COM STREETSVILLE 1,7 Water Street,,Mississauga,ON,L5M 1T9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.582638,-79.71435,2024-01-19,232622,2024-01-19 01:58:59 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COM STREETSVILLE 2,7 Water Street,,Mississauga,ON,L5M 1T9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.5826,-79.714294,2024-01-19,232623,2024-01-19 01:58:59 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR LOT 35,1031 Elsmere Avenue,,Windsor,ON,N9A 2B1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.312543,-83.021835,2024-01-19,232624,2024-01-19 01:58:59 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR WFCU CENTRE-2,8787 McHugh Street,,Windsor,ON,N8S 0A1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.320236,-82.928406,2024-01-19,232625,2024-01-19 01:58:59 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING TUCKERS CORNER,1620 Wallbridge Loyalist Rd,,Belleville,ON,K8N 4Z5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.208264,-77.460594,2024-01-19,232628,2024-01-19 01:58:59 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING FRANKFORD ARENA,35 March St,,Quinte West,ON,K0K 2C0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.196144,-77.595667,2024-01-19,232629,2024-01-19 01:58:59 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CS CS EVC 26,50 High Tech Rd,,Richmond Hill,ON,L4B 4N7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.84301,-79.42792,2024-01-19,232632,2024-01-19 01:59:00 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COUNTY OF BRUCE KINCARDIN 2,529 Gary St,,Kincardine,ON,N2Z 2E2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.181838,-81.617064,2024-01-19,232633,2024-01-19 01:59:00 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COUNTY OF BRUCE KINCARDIN 1,529 Gary St.,,Kincardine,ON,N2Z 2E2,,888-758-4389,T,2024-01-13,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.181915,-81.617054,2024-01-19,232634,2024-01-19 01:59:00 UTC,,,,2022-10-05,,,,,J1772,CA,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SESCO VAUGHAN 2,161 Vinyl Court,,Vaughan,ON,L4L 4A3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.874672,-78.829535,2024-01-19,232637,2024-01-19 01:59:00 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING CITY HALL 1,7 Creswell Dr,,Quinte West,ON,K8V 6H5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.098412,-77.575824,2024-01-19,232639,2024-01-19 01:59:01 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING CITY HALL 2,7 Creswell Dr,,Quinte West,ON,K8V 6H5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.098466,-77.575808,2024-01-19,232640,2024-01-19 01:59:01 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WRDSB GROH PUBLIC,225 Thomas Slee Dr,,Kitchener,ON,N2P 0B8,,888-758-4389,E,,Public,Mon 4:00pm - 11:00pm; Tue 4:00pm - 11:00pm; Wed 4:00pm - 11:00pm; Thu 4:00pm - 11:00pm; Fri 4:00pm - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.372227,-80.439804,2024-01-19,232656,2024-01-19 01:59:03 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WRDSB VISTA HILLS,315 Sweet Gale St,,Waterloo,ON,N2J 3Z4,,888-758-4389,E,,Public,Mon 4:00pm - 11:00pm; Tue 4:00pm - 11:00pm; Wed 4:00pm - 11:00pm; Thu 4:00pm - 11:00pm; Fri 4:00pm - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.45182,-80.59007,2024-01-19,232657,2024-01-19 01:59:03 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WRDSB WESTMOUNT PUB,325 Glasgow St,,Kitchener,ON,N2M 2M9,,888-758-4389,E,,Public,Mon 4:00pm - 11:00pm; Tue 4:00pm - 11:00pm; Wed 4:00pm - 11:00pm; Thu 4:00pm - 11:00pm; Fri 4:00pm - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.45,-80.521499,2024-01-19,232658,2024-01-19 01:59:03 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WRDSB RIVERSIDE PUBLI,250 William St,,Elmira,ON,N3B 1N3,,888-758-4389,E,,Public,Mon 4:00pm - 11:00pm; Tue 4:00pm - 11:00pm; Wed 4:00pm - 11:00pm; Thu 4:00pm - 11:00pm; Fri 4:00pm - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.60416,-80.57061,2024-01-19,232659,2024-01-19 01:59:03 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WRDSB CEDAR CREEK,55 Hilltop Dr,,Ayr,ON,N0B 1E0,,888-758-4389,E,,Public,Mon 4:00pm - 11:00pm; Tue 4:00pm - 11:00pm; Wed 4:00pm - 11:00pm; Thu 4:00pm - 11:00pm; Fri 4:00pm - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.284458,-80.440166,2024-01-19,232660,2024-01-19 01:59:03 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WRDSB JANET METCALFE,326 Seabrook Dr,,Kitchener,ON,N2R 0L8,,888-758-4389,E,,Public,Mon 4:00pm - 11:00pm; Tue 4:00pm - 11:00pm; Wed 4:00pm - 11:00pm; Thu 4:00pm - 11:00pm; Fri 4:00pm - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.385548,-80.49827,2024-01-19,232661,2024-01-19 01:59:04 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WRDSB 51 ARDELT,51 Ardelt Ave,,Kitchener,ON,N2C 2R5,,888-758-4389,E,,Public,Mon 4:00pm - 11:00pm; Tue 4:00pm - 11:00pm; Wed 4:00pm - 11:00pm; Thu 4:00pm - 11:00pm; Fri 4:00pm - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.427277,-80.48002,2024-01-19,232662,2024-01-19 01:59:04 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR WINDSOR AIRPORT,3200 County Road 42,,Windsor,ON,N8V 1A1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.265361,-82.959716,2024-01-19,232665,2024-01-19 01:59:04 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR CAPRI COMPLEX,2555 Pulford St,,Windsor,ON,N9E 0A7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.258327,-83.035326,2024-01-19,232667,2024-01-19 01:59:04 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR LOT 4-1,1319 Lincoln Road,,Windsor,ON,N8Y 2J2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.310246,-83.00928,2024-01-19,232668,2024-01-19 01:59:04 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR LOT 10,445 City Hall Square West,,Windsor,ON,N9A 6W5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.316486,-83.035675,2024-01-19,232669,2024-01-19 01:59:04 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR WPL - JOHN MUIR,363 Mill Street,,Windsor,ON,N9C 2R3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.301403,-83.074413,2024-01-19,232670,2024-01-19 01:59:04 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR MIC MAC COMPLEX,1125 Prince Road,,Windsor,ON,N9C 1Z2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.286713,-83.07472,2024-01-19,232671,2024-01-19 01:59:05 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR WFCU CENTRE-1,8787 McHugh Street,,Windsor,ON,N8S 0A1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.320408,-82.92853,2024-01-19,232672,2024-01-19 01:59:05 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR GARAGE 2,406 Pelissier St,,Windsor,ON,N9A 4K9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.316017,-83.03898,2024-01-19,232673,2024-01-19 01:59:05 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF WINDSOR AQUATIC CENTRE,401 Pitt Street West,,Windsor,ON,N9A 0B2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.317118,-83.045191,2024-01-19,232674,2024-01-19 01:59:05 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CS CS EVC 29,20849 Dalton Rd,,Georgina,ON,L0E 1R0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.306521,-79.363382,2024-01-19,232681,2024-01-19 01:59:06 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF OTTAWA BOB MACQUARRIE1,1490 Youville Dr,,Ottawa,ON,K1C 2X8,,888-758-4389,T,2024-01-13,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.466188,-75.544927,2024-01-19,232687,2024-01-19 01:59:10 UTC,,,,2022-10-05,,,,,CHADEMO J1772COMBO,CA,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF OTTAWA BOB MACQUARRIE2,1490 Youville Dr,,Ottawa,ON,K1C 2X8,,888-758-4389,T,2023-12-31,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.466189,-75.544742,2024-01-19,232688,2024-01-19 01:59:10 UTC,,,,2022-10-05,,,,,CHADEMO J1772COMBO,CA,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ERTH CORP WHITING NORTH,180 Whiting St,,Ingersoll,ON,N5C 3B5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.029124,-80.887587,2024-01-19,232701,2024-01-19 01:59:13 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HEEMAN'S HEEMAN EVC2,20422 Nissouri Rd,,Thorndale,ON,N0M 2P0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.040552,-81.124777,2024-01-19,232702,2024-01-19 01:59:13 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HEEMAN'S HEEMAN'S EVC3,20422 Nissouri Rd,,Thorndale,ON,N0M 2P0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.040521,-81.125059,2024-01-19,232703,2024-01-19 01:59:13 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HEEMAN'S HEEMAN EVC1,20422 Nissouri Rd,,Thorndale,ON,N0M 2P0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.040517,-81.124877,2024-01-19,232704,2024-01-19 01:59:13 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ONTARIOPARKS STATION 1,3004 County Rd 12,,Prince Edward,ON,K0K 2T0,,888-758-4389,T,2023-10-19,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.90703,-77.23922,2024-01-19,232712,2024-01-19 01:59:14 UTC,,,,2022-10-05,,,,,J1772,CA,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING FARMERS MARKET,106 Front St,,Quinte West,ON,K8V 4N6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.103122,-77.578178,2024-01-19,232715,2024-01-19 01:59:14 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING FARMERS MRKT 3,106 Front St,,Quinte West,ON,K8V 4N6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.103091,-77.578146,2024-01-19,232716,2024-01-19 01:59:14 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING FARMERS MRKT 2,106 Front St,,Quinte West,ON,K8V 4N6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.103122,-77.578082,2024-01-19,232717,2024-01-19 01:59:15 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ARC EV 1,2550 Eglinton Ave W,,Mississauga,ON,L5M 0Y2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.55776,-79.707164,2024-01-19,232744,2024-01-19 01:59:18 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TRUENORTHCOMMER STATION 1,675 Cochrane Dr,,Markham,ON,L3R 0B8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.846867,-79.36583,2024-01-19,232746,2024-01-19 01:59:18 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ERTH CORP GODERICH DCFC,91 Hamilton St,,Goderich,ON,N7A 1P9,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.74517,-81.70851,2024-01-19,232755,2024-01-19 01:59:20 UTC,,,,2022-10-05,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WHITEOAKSMALL STATION 1 & 2,1105 Wellington Rd,,London,ON,N6E 1V4,,888-758-4389,T,2023-10-15,TEMPORARILY UNAVAILABLE (Public),Mon 10:00am - 9:00pm; Tue 10:00am - 9:00pm; Wed 10:00am - 9:00pm; Thu 10:00am - 9:00pm; Fri 10:00am - 9:00pm; Sat 10:00am - 8:00pm; Sun 10:00am - 6:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.929769,-81.224462,2024-01-19,232772,2024-01-19 01:59:22 UTC,,,,2022-10-05,,,,,J1772,CA,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SECTION J HILTON0979!,6353 Stanley Ave,,Niagara Falls,ON,L2G 3Y6,,888-758-4389,T,2023-11-26,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.082928,-79.084798,2024-01-19,232776,2024-01-19 01:59:22 UTC,,,,2022-10-05,,,,,J1772,CA,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VOLVO-CARS DC - 62.5 KWH,797 Bancroft Drive,,Mississauga,ON,L5V 2Y6,,888-758-4389,E,,Public,Mon 7:15am - 6:00pm; Tue 7:15am - 6:00pm; Wed 7:15am - 6:00pm; Thu 7:15am - 6:00pm; Fri 7:15am - 6:00pm; Sat 9:00am - 5:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.618397,-79.70612,2024-01-19,232786,2024-01-19 01:59:24 UTC,,,,2022-10-05,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,121 KING ST W STATION 1,121 King St W,,Toronto,ON,M5H 3T9,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.64788,-79.38286,2024-01-19,232790,2024-01-19 01:59:25 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,121 KING ST W STATION 2,121 King St W,,Toronto,ON,M5H 3T9,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.647873,-79.38285,2024-01-19,232791,2024-01-19 01:59:25 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,121 KING ST W STATION 3,121 King St W,,Toronto,ON,M5H 3T9,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.647873,-79.38294,2024-01-19,232792,2024-01-19 01:59:25 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CCC1 EVCO CLIFFORDL3,2 Brown St S,,Clifford,ON,N0G 1M0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.970264,-80.97683,2024-01-19,232795,2024-01-19 01:59:25 UTC,,,,2022-10-05,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KAP WELCOME CTR WELCOMECENTER1,25 Millview,,Kapuskasing,ON,P5N 2X6,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.412498,-82.423597,2024-01-19,232799,2024-01-19 01:59:26 UTC,,,,2022-10-05,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KAP WELCOME CTR WELCOMECENTER2,25 Millview Rd,,Kapuskasing,ON,P5N 2X6,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.412498,-82.423543,2024-01-19,232800,2024-01-19 01:59:26 UTC,,,,2022-10-05,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,YNCU 650 DIVISION RD,650 Division Rd,,Windsor,ON,N8X 5E7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.26945,-82.998764,2024-01-19,232804,2024-01-19 01:59:27 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HYUNDAICANADA STATION 5,75 Frontenac Dr,,Markham,ON,L3R 6H2,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.851177,-79.360179,2024-01-19,232805,2024-01-19 01:59:27 UTC,,,,2022-10-05,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
