Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Petro-Canada,3535 Highway 89,,Cookstown,ON,L0L 1L0,,800-668-0220,E,,Public,24 hours daily,,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,44.198979,-79.659555,2022-04-13,188146,2022-06-03 20:40:05 UTC,P,,,2021-04-29,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.33 per minute,$0.33 par minute,,,,,,,,,false,,,,,,,,LD,false
ELEC,Toronto Premium Outlets,"13850 Steeles Avenue W Halton Hills, Ontario",,Toronto,ON,L7G 0J1,,833-231-3226,E,,Public,24 hours daily,,,,,,,4,,Electrify Canada,https://www.electrify-canada.ca/,GPS,43.57647,-79.82757,2024-01-22,189156,2024-01-22 02:06:46 UTC,,,,2021-05-04,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Welland (Canadian Tire),158 Primeway Drive,,Welland,ON,L3B 0A1,,833-231-3226,E,,Public,24 hours daily,,,,,,,4,,Electrify Canada,https://www.electrify-canada.ca/,GPS,43.0153,-79.22866,2024-01-22,189157,2024-01-22 02:06:40 UTC,,,,2021-05-04,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,London South ( Canadian Tire),1125 Wellington Road,,London,ON,N6E 1M1,,833-231-3226,E,,Public,24 hours daily,,,,,,,4,,Electrify Canada,https://www.electrify-canada.ca/,GPS,42.93072,-81.22085,2024-01-22,189158,2024-01-22 02:06:44 UTC,,,,2021-05-04,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Agincourt (Canadian Tire),4630 Sheppard Ave,,Scarborough,ON,M1S3V5,,833-231-3226,E,,Public,24 hours daily,,,,,,,4,,Electrify Canada,https://www.electrify-canada.ca/,GPS,43.79084,-79.26032,2024-01-22,189159,2024-01-22 02:06:44 UTC,,,,2021-05-04,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Barrie South ( Canadian Tire),75 Maple view Drive W,,Barrie,ON,L4N9H7,,833-231-3226,E,,Public,24 hours daily,,,,,,,4,,Electrify Canada,https://www.electrify-canada.ca/,GPS,44.33319,-79.69172,2024-01-22,189160,2024-01-22 02:06:44 UTC,,,,2021-05-04,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Oshawa Mid,441 Gibb St,,Oshawa,ON,L1J 1Z4,,833-231-3226,E,,Public,24 hours daily,,,,,,,4,,Electrify Canada,https://www.electrify-canada.ca/,GPS,43.88633,-78.877,2024-01-22,189164,2024-01-22 02:06:43 UTC,,,,2021-05-04,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Stoney Creek,686 QUEENSTON ROAD,,Hamilton,ON,L8G 1A3,,833-231-3226,E,,Public,24 hours daily,,,,,,,4,,Electrify Canada,https://www.electrify-canada.ca/,GPS,43.2286,-79.77384,2024-01-22,189168,2024-01-22 02:06:43 UTC,,,,2021-05-04,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CALEDON MDL,6-8 Snelcrest Dr,,Caledon,ON,L7C 1B5,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.743886,-79.833669,2024-01-22,191477,2024-01-22 01:52:14 UTC,,,,2021-06-25,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ivy - Terrace Bay,1100 ON-17,,Terrace Bay,ON,P0T 2W0,,,E,,Public,24 hours daily,,,,,,,2,,IVY,https://ivycharge.com/,GPS,48.78231136081644,-87.10139519559436,2021-08-03,193365,2023-03-27 18:25:19 UTC,P,,,2021-06-30,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,$18 per hour,18$ par heur,,,,,,,,,false,,,,,,,,,false
ELEC,Ivy - Kenora,4433 ON-17,,Longbow Lake,ON,P0X 1H0,,,E,,Public,24 hours daily,,,,,,,2,,IVY,https://ivycharge.com/,GPS,49.72608588347244,-94.32485837951847,2021-08-03,193366,2023-03-27 18:25:19 UTC,P,,,2021-07-06,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,false
ELEC,Cornwall,201- 9th Street East,,Cornwall,ON,K6H 2V1,,833-231-3226,E,,Public,24 hours daily,,,,,,,4,,Electrify Canada,https://www.electrify-canada.ca/,GPS,45.03008,-74.73192,2024-01-22,194175,2024-01-22 02:06:43 UTC,,,,2021-08-23,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Parry Sound,30 Pine Dr,,Parry Sound,ON,P2A 3B8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,2,,FLO,https://flo.ca/,GPS,45.342328,-80.00667,2024-01-22,194203,2024-01-22 02:25:12 UTC,,,,2021-08-24,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Comfort Hotel-DCFC,5700 Stanley Avenue,,Niagara Falls,ON,L2G3X5,,855-885-9571,E,,Public,,,,,,,,2,,OpConnect,http://www.opconnect.com/,GPS,43.09247,-79.08459,2024-01-22,194331,2024-01-22 02:07:37 UTC,,,,2021-08-27,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Keswick,24270 Woodbine Ave.,,Keswick,ON,L4P 3E9,,888-356-8911,E,,Public,24 hours daily,,,,,,1,2,,FLO,https://flo.ca/,GPS,44.235548,-79.450049,2024-01-22,197080,2024-01-22 02:26:24 UTC,,,,2021-10-02,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Orillia,1017 Brodie Drive,,Orillia,ON,L3V 7X6,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,GPS,44.630791,-79.436327,2024-01-22,197081,2024-01-22 02:26:15 UTC,,,,2021-10-02,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Napanee,476 Centre St N,,Napanee,ON,K7R 1P8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,2,,FLO,https://flo.ca/,GPS,44.26005,-76.96489,2024-01-22,197684,2024-01-22 02:25:07 UTC,,,,2021-10-13,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hawkesbury,1525 Cameron St,,Hawkesbury,ON,K3A 3R3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,GPS,45.59264,-74.59901,2024-01-22,197685,2024-01-22 02:24:12 UTC,,,,2021-10-13,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Arnprior,245 Daniel St S,,Arnprior,ON,K7S 3K6,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,GPS,45.426081,-76.366642,2024-01-22,197804,2024-01-22 02:24:43 UTC,,,,2021-10-15,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Wallaceburg,74 McNaughton Ave,,Wallaceburg,ON,N8A 1R9,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,GPS,42.586657,-82.38482,2024-01-22,197854,2024-01-22 02:23:13 UTC,,,,2021-10-16,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hotel X - Tesla Supercharger,111 Princes' Boulevard,,Toronto,ON,M6K 3C3,,877-798-3752,E,,Public,24 hours daily,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,43.632655,-79.411641,2023-07-01,200537,2023-07-14 19:41:28 UTC,P,,,2021-10-11,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Fairgrounds Centre - Tesla Supercharger,95 First Street,,Orangeville,ON,L9W 2E8,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,43.929099,-80.098174,2023-07-01,200546,2023-07-14 19:41:28 UTC,P,,,2021-10-11,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Cranberry Mews - Tesla Supercharger,10 Keith Avenue,,Collingwood,ON,L9Y 0W5,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,44.508279,-80.238136,2023-07-01,200548,2023-07-14 19:41:28 UTC,P,,,2021-10-11,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Canadian Tire - Tesla Supercharger,341 Hastings Street North,,Bancroft,ON,K0L 1C0,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.084215,-77.861457,2023-07-01,200549,2023-07-14 19:41:28 UTC,P,,,2021-10-11,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Canadian Tire Bells Corners - Tesla Supercharger,2135 Robertson Road,,Nepean,ON,K2H 5Z2,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.32157,-75.835377,2023-07-01,200552,2023-07-14 19:41:28 UTC,P,,,2021-10-11,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Canadian Tire - Tesla Supercharger,811 Durham Street,,Kincardine,ON,N2Z 3B8,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,44.172322,-81.616349,2023-07-01,200553,2023-07-14 19:41:28 UTC,P,,,2021-10-11,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ivy - Redden's Store,Highway 17 4423 ON-17,,Longbow Lake,ON,P0X 1H0,,888-550-5155,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,IVY,https://ivycharge.com/,200-9,49.7262046878307,-94.3236951285523,2021-12-13,200824,2023-03-27 18:25:19 UTC,P,,,2021-11-11,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Mobil,856 Upper Sherman Ave,,Hamilton,ON,L8V 3N1,,800-636-0986,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,CHARGELAB,http://www.chargelab.co/,200-9,43.2210302159374,-79.8524249615803,2023-04-05,200835,2023-04-10 20:30:18 UTC,P,,,2021-11-11,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,$20 per hour,$20 par heure,,,,,,,,,false,,,,,,,,LD,false
ELEC,OSVW DC FAST 01,202391 ON-21,,Owen Sound,ON,N4K 5N7,,888-758-4389,E,,Public - Credit card at all times,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.558086,-80.977213,2024-01-22,201282,2024-01-22 01:54:22 UTC,P,,,2021-11-04,,,,,J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Swtch Energy - Trestle Brewing Co,9 Great North Rd,,Parry Sound,ON,P2A 2N7,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,1,,SWTCH,https://swtchenergy.com/,GPS,45.3422637011074,-80.0308055201146,2022-01-11,201340,2023-06-13 15:27:16 UTC,P,,,2021-11-09,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Our Daily Bread Groceries - Temagami,6722 ON-11,,Temagami,ON,P0H 2H0,,855-567-5853,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,1,,JULE,https://www.julepower.com,GPS,47.0641618547192,-79.79102824543,2023-09-14,201341,2023-09-14 13:23:27 UTC,P,,,2021-11-09,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GROCERY,,,,,,,Free,Gratuit,,,,,,,,,false,,,,,,,,LD,false
ELEC,Collingwood,89 Balsam St,,Collingwood,ON,L9Y 3Y6,,888-356-8911,E,,Public,24 hours daily,,,,,,1,3,,FLO,https://flo.ca/,GPS,44.50322,-80.23571,2024-01-22,201462,2024-01-22 02:23:59 UTC,,,,2021-11-20,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Courthouse - Orangeville,44 Elizabeth Street,,Orangeville,ON,L9W 1E5,,888-356-8911,E,,Public,24 hours daily,,,,,,4,1,,FLO,https://flo.ca/,GPS,43.919636,-80.103688,2024-01-22,201650,2024-01-22 02:23:49 UTC,,,,2021-11-26,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Renfrew,1050 O'Brien Rd,,Renfrew,ON,K7V 0B4,,888-356-8911,E,,Public,24 hours daily,,,,,,1,2,,FLO,https://flo.ca/,GPS,45.48065,-76.64901,2024-01-22,201660,2024-01-22 02:23:35 UTC,,,,2021-11-27,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Denny's,327 Woodlawn Rd W,,Guelph,ON,N1H 7K8,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,1,,SWTCH,https://swtchenergy.com/,GPS,43.5489033791472,-80.3003396669818,2023-08-10,201702,2023-08-10 20:39:45 UTC,P,,,2021-11-23,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,$18 per hour,$18 par heure,,,,,,,,,false,,,,,,,,LD,false
ELEC,Canadian Tire - Tesla Supercharger,101 Mt Forest Dr,,Mount Forest,ON,N0G 2L0,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,43.98806,-80.744085,2023-07-01,202646,2023-07-14 19:41:28 UTC,P,,,2021-12-10,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Collingwood - Pine Street Parking Lot,28 Second Street,,Collingwood,ON,L9Y 2N9,,888-356-8911,E,,Public,24 hours daily,,,,,,4,2,,FLO,https://flo.ca/,GPS,44.50072,-80.218219,2024-01-22,202927,2024-01-22 02:22:36 UTC,,,,2021-12-22,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Kings Crossing - Tesla Supercharger,88 Dalton Avenue,,Kingston,ON,K7K 6C3,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,44.265149,-76.501816,2023-07-01,203271,2023-07-14 19:41:28 UTC,P,,,2021-12-23,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,AURA Thickson Ridge - Whitby,1635 Victoria St E,,Whitby,ON,L1N 9W4,,888-356-8911,E,,Public,24 hours daily,,,,,,,4,,FLO,https://flo.ca/,GPS,43.866737,-78.900791,2024-01-22,204525,2024-01-22 02:25:57 UTC,,,,2022-01-08,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Fort Erie,240 Garrison Rd,,Fort Erie,ON,L2A 1M7,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,GPS,42.904223,-78.924079,2024-01-22,204690,2024-01-22 02:23:42 UTC,,,,2022-01-12,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Canadian Tire - Tesla Supercharger,100 Thames Road East,,Exeter,ON,N0M 1S3,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,43.362524,-81.479978,2023-07-01,204889,2023-07-14 19:41:28 UTC,P,,,2022-01-13,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ottawa Gloucester,2010 Ogilvie Road,,Gloucester,ON,K1J 8X3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,2,,FLO,https://flo.ca/,GPS,45.435847,-75.605202,2024-01-22,205674,2024-01-22 02:24:35 UTC,,,,2022-02-01,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AURA Tanger Cookstown,3311 Simcoe Rd 89,,Cookstown,ON,L0L 1L0,,888-356-8911,E,,Public,24 hours daily,,,,,,,4,,FLO,https://flo.ca/,GPS,44.200234,-79.649751,2024-01-22,205888,2024-01-22 02:26:19 UTC,,,,2022-02-04,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ivy - Oakland,400 Dundas St E,,Oakville,ON,L6H 6Z9,,888-550-5155,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,2,,IVY,https://ivycharge.com/,GPS,43.4890725799247,-79.7159080481262,2022-03-04,206680,2023-03-27 18:25:19 UTC,P,,,2022-02-11,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ivy - Mississauga,5970 Mavis Rd,,Mississauga,ON,L5V 2P5,,888-550-5155,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,2,,IVY,https://ivycharge.com/,GPS,43.6115705680281,-79.6956265982644,2022-03-04,206681,2023-03-27 18:25:19 UTC,P,,,2022-02-11,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ivy - ONroute Cambridge South,289 ON-401,,Cambridge,ON,N3C 2V4,,888-550-5155,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,IVY,https://ivycharge.com/,GPS,43.4333460198511,-80.2455279054725,2022-04-13,207855,2023-03-22 15:12:35 UTC,P,,,2022-03-07,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ivy - ONroute Cambridge North,290 Highway 401,,Cambridge,ON,N3C 2V6,,888-550-5155,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,IVY,https://ivycharge.com/,GPS,43.4352562090151,-80.2458446219059,2022-04-13,207856,2023-03-22 15:12:35 UTC,P,,,2022-03-07,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ivy - ONroute Napanee,1550 Simmons Rd,,Odessa,ON,K0H 2H0,,888-550-5155,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,IVY,https://ivycharge.com/,GPS,44.2799480808728,-76.8036720243937,2023-01-12,207857,2024-01-03 21:49:23 UTC,P,,,2022-03-07,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ivy - ONroute Odessa,3745 Hwy 401,,Odessa,ON,K0H 2H0,,888-550-5155,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,IVY,https://ivycharge.com/,GPS,44.2836656977955,-76.6577772639411,2023-01-12,207858,2024-01-03 21:50:29 UTC,P,,,2022-03-07,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ivy - ONroute Ingleside,764 Highway 101 Westbound,,Ingleside,ON,K0C 1M0,,888-550-5155,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,2,,IVY,https://ivycharge.com/,GPS,44.9717662905447,-75.0816706754353,2022-04-13,207859,2023-03-22 15:12:35 UTC,P,,,2022-03-07,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ivy - ONroute Dutton,27585 Highway 401 Eastbound,,Dutton,ON,N0L 1J0,,888-550-5155,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,2,,IVY,https://ivycharge.com/,GPS,42.6444009466186,-81.5604757694113,2022-04-13,207860,2023-03-22 15:12:35 UTC,P,,,2022-03-07,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ivy - ONroute West Lorne,290 ON-401,,Dutton,ON,N0L 1J0,,888-550-5155,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,3,,IVY,https://ivycharge.com/,GPS,42.6495875955012,-81.556919319185,2022-04-13,207861,2023-03-22 15:12:35 UTC,P,,,2022-03-07,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Baseload Power Corp,900-980 Southdown Road,,Mississauga,ON,L5J 2Y4,,,P,2024-12-01,PLANNED - not yet accessible (Public),,,,,,,,4,,FLO,https://flo.ca/,GPS,43.50892342995268,-79.62898060173313,2023-12-13,208790,2023-12-13 17:24:19 UTC,P,,,,,,,,,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false
ELEC,Baseload Power Corp,50 Market Place Avenue,,Ottawa,ON,K2J 5G3,,,P,2024-12-01,PLANNED - not yet accessible (Public),,,,,,,,3,,Non-Networked,,GPS,45.27005949233244,-75.74376664587112,2023-12-13,208792,2023-12-13 17:24:19 UTC,P,,,,,,,,,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false
ELEC,Baseload Power Corp,5095 Yonge St,,Toronto,ON,M2N 6Z4,,,P,2024-12-01,PLANNED - not yet accessible (Public),,,,,,,,1,,FLO,https://flo.ca/,GPS,43.76889587136291,-79.41232484405596,2023-12-13,208794,2023-12-13 17:24:19 UTC,P,,,,,,,,,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false
ELEC,Baseload Power Corp,700 Lawrence Avenue West,,Toronto,ON,M6A 3B4,,,P,2024-12-01,PLANNED - not yet accessible (Public),,,,,,,,4,,FLO,https://flo.ca/,GPS,43.71757889369459,-79.44717855415144,2023-12-13,208795,2023-12-13 17:24:19 UTC,P,,,,,,,,,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false
ELEC,ChargerCrew Canada Inc,91 Hamilton Street,,Goderich,ON,N7A 1R9,,,P,2024-12-01,PLANNED - not yet accessible (Public),,,,,,,,1,,Non-Networked,,GPS,43.74529,-81.708428,2023-12-13,208805,2023-12-13 17:24:19 UTC,P,,,,,,,,,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false
